T:StockSharp.Licensing.ILicenseService/summary;DocStr3841
M:StockSharp.Licensing.ILicenseService.GetTrialLicense(System.String)/summary;DocStr3842
M:StockSharp.Licensing.ILicenseService.GetTrialLicense(System.String)/param/hardwareId;DocStr3843
M:StockSharp.Licensing.ILicenseService.GetTrialLicense(System.String)/returns;DocStr3844
M:StockSharp.Licensing.ILicenseService.DownloadFullLicense(System.Guid,System.String)/summary;DocStr3845
M:StockSharp.Licensing.ILicenseService.DownloadFullLicense(System.Guid,System.String)/param/sessionId;DocStr138
M:StockSharp.Licensing.ILicenseService.DownloadFullLicense(System.Guid,System.String)/param/hardwareId;DocStr3843
M:StockSharp.Licensing.ILicenseService.DownloadFullLicense(System.Guid,System.String)/returns;DocStr3846
M:StockSharp.Licensing.ILicenseService.RenewLicense(System.Guid,System.Int64)/summary;DocStr3847
M:StockSharp.Licensing.ILicenseService.RenewLicense(System.Guid,System.Int64)/param/sessionId;DocStr138
M:StockSharp.Licensing.ILicenseService.RenewLicense(System.Guid,System.Int64)/param/licenseId;DocStr3848
M:StockSharp.Licensing.ILicenseService.RenewLicense(System.Guid,System.Int64)/returns;DocStr3849
M:StockSharp.Licensing.ILicenseService.GetFeatures(System.Guid)/summary;DocStr3850
M:StockSharp.Licensing.ILicenseService.GetFeatures(System.Guid)/param/sessionId;DocStr3025
M:StockSharp.Licensing.ILicenseService.GetFeatures(System.Guid)/returns;DocStr3851
M:StockSharp.Licensing.ILicenseService.GetBrokerCriterias(System.Guid)/summary;DocStr3854
M:StockSharp.Licensing.ILicenseService.GetBrokerCriterias(System.Guid)/param/sessionId;DocStr3025
M:StockSharp.Licensing.ILicenseService.GetBrokerCriterias(System.Guid)/returns;DocStr3855
M:StockSharp.Licensing.ILicenseService.RequestLicense(System.Guid,System.Int64,System.String)/summary;DocStr3856
M:StockSharp.Licensing.ILicenseService.RequestLicense(System.Guid,System.Int64,System.String)/param/sessionId;DocStr138
M:StockSharp.Licensing.ILicenseService.RequestLicense(System.Guid,System.Int64,System.String)/param/brokerId;DocStr3857
M:StockSharp.Licensing.ILicenseService.RequestLicense(System.Guid,System.Int64,System.String)/param/account;DocStr1507
M:StockSharp.Licensing.ILicenseService.ApproveLicense(System.Guid,System.Int64,System.String)/summary;DocStr3858
M:StockSharp.Licensing.ILicenseService.ApproveLicense(System.Guid,System.Int64,System.String)/param/sessionId;DocStr138
M:StockSharp.Licensing.ILicenseService.ApproveLicense(System.Guid,System.Int64,System.String)/param/licenseId;DocStr3848
M:StockSharp.Licensing.ILicenseService.ApproveLicense(System.Guid,System.Int64,System.String)/param/features;DocStr3859
M:StockSharp.Licensing.ILicenseService.RevokeLicense(System.Guid,System.Int64)/summary;DocStr3860
M:StockSharp.Licensing.ILicenseService.RevokeLicense(System.Guid,System.Int64)/param/sessionId;DocStr138
M:StockSharp.Licensing.ILicenseService.RevokeLicense(System.Guid,System.Int64)/param/licenseId;DocStr3848
M:StockSharp.Licensing.ILicenseService.GetAwaitingLicenses(System.Guid)/summary;DocStr3861
M:StockSharp.Licensing.ILicenseService.GetAwaitingLicenses(System.Guid)/param/sessionId;DocStr138
M:StockSharp.Licensing.ILicenseService.GetAwaitingLicenses(System.Guid)/returns;DocStr3862
M:StockSharp.Licensing.ILicenseService.DeleteLicense(System.Guid,System.Int64)/summary;XamlStr793
M:StockSharp.Licensing.ILicenseService.DeleteLicense(System.Guid,System.Int64)/param/sessionId;DocStr138
M:StockSharp.Licensing.ILicenseService.DeleteLicense(System.Guid,System.Int64)/param/licenseId;DocStr3848
